Date;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
2015-01-14 04:00:00;205;2175;1052;273;2432;4474;588;54974;18;295;5272;71758
2015-01-14 05:00:00;205;2187;1047;273;1897;4636;777;56985;19;294;4766;73086
2015-01-14 06:00:00;204;2401;1440;274;567;4895;1467;58758;19;292;4688;75005
2015-01-14 07:00:00;205;2977;1636;285;113;5386;2942;60251;20;287;5270;79372
2015-01-14 08:00:00;200;3230;1811;284;9;5712;3910;60307;68;286;5436;81253
2015-01-14 09:00:00;196;3275;1855;284;9;5865;3769;60417;365;284;5423;81742
2015-01-14 10:00:00;197;3280;1855;284;9;5906;3466;60437;899;283;5219;81835
2015-01-14 11:00:00;199;3266;1814;285;9;5810;4474;59555;1317;287;5093;82109
2015-01-14 12:00:00;198;3303;1978;282;18;5666;4620;58961;1569;288;4978;81861
2015-01-14 13:00:00;200;3301;1862;284;32;5471;3136;58690;1643;286;5015;79920
2015-01-14 14:00:00;200;3190;1823;284;29;5127;2433;58841;1397;289;4726;78339
2015-01-14 15:00:00;202;3173;2006;286;316;4992;2087;59139;855;291;3970;77317
2015-01-14 16:00:00;204;3301;2125;286;198;5092;3008;59189;330;296;3145;77174
2015-01-14 17:00:00;205;3329;2030;286;18;5791;6407;59058;49;295;3167;80635
2015-01-14 18:00:00;205;3313;1868;284;15;6188;6551;59002;28;289;3730;81473
2015-01-14 19:00:00;205;3309;1720;284;15;6127;5265;59304;26;282;4343;80880
2015-01-14 20:00:00;205;3126;1620;284;15;5671;3195;59325;22;282;5016;78761
2015-01-14 21:00:00;205;2606;1419;272;349;5132;1516;58700;20;285;5498;76002
2015-01-14 22:00:00;205;2447;1439;273;582;4899;1904;58404;19;283;5824;76279
2015-01-14 23:00:00;205;2463;1453;272;923;4706;2214;58407;25;287;6053;77008
2015-01-15 00:00:00;205;2258;1334;274;2163;4668;1300;58278;19;287;6265;77051
2015-01-15 01:00:00;205;2292;1199;275;2686;4532;831;57736;18;286;6367;76427
2015-01-15 02:00:00;205;2332;1168;273;2456;4527;594;56634;18;288;6453;74948
2015-01-15 03:00:00;205;2315;1202;275;2688;4534;508;54545;19;287;6524;73102
2015-01-15 04:00:00;205;2330;1169;273;2676;4566;663;53761;19;288;6549;72499
2015-01-15 05:00:00;205;2311;1190;273;2196;4661;864;54556;19;288;6585;73148
2015-01-15 06:00:00;205;2301;1558;276;650;4888;1765;57402;19;285;6590;75939
2015-01-15 07:00:00;205;2461;1864;285;11;5669;4795;58673;19;284;6604;80870
2015-01-15 08:00:00;205;2414;2258;284;9;5994;5448;59022;66;283;6575;82558
2015-01-15 09:00:00;205;2412;2373;283;9;5955;5311;59121;308;285;6446;82708
2015-01-15 10:00:00;205;2396;2276;283;9;6011;4966;59301;700;285;6346;82778
2015-01-15 11:00:00;205;2355;2338;283;9;5969;5215;59367;999;287;6030;83057
2015-01-15 12:00:00;205;2295;2221;282;9;5825;5528;59381;1163;286;6033;83228
2015-01-15 13:00:00;205;2339;2093;282;9;5657;4088;59361;1157;284;6270;81745
2015-01-15 14:00:00;205;2383;2148;284;30;5356;3127;59189;963;259;6256;80200
2015-01-15 15:00:00;205;2337;2228;284;282;5227;2636;59085;591;272;5918;79065
2015-01-15 16:00:00;205;2342;2220;284;324;5285;2436;59125;227;276;5576;78300
2015-01-15 17:00:00;205;2389;2138;284;224;5669;3748;59310;43;276;5379;79665
2015-01-15 18:00:00;205;2386;2216;283;50;6232;5812;59474;27;265;4963;81913
2015-01-15 19:00:00;205;2425;2329;283;9;6233;6750;59594;21;259;4467;82575
2015-01-15 20:00:00;203;2383;2376;284;17;5751;4272;59553;21;259;4171;79290
2015-01-15 21:00:00;203;2329;2293;273;660;5273;2151;59027;20;268;4032;76529
2015-01-15 22:00:00;204;2341;2249;273;678;4963;2485;59084;20;270;3639;76206
2015-01-15 23:00:00;205;2321;2254;273;215;4802;2777;59075;20;269;3263;75474
2015-01-16 00:00:00;205;2345;1847;273;1467;4722;1713;58835;20;269;2705;74401
2015-01-16 01:00:00;205;2349;1557;273;2512;4627;1182;58656;20;271;2237;73889
2015-01-16 02:00:00;205;2330;1456;266;2530;4533;1093;58433;20;273;1937;73076
2015-01-16 03:00:00;205;2337;1345;266;2565;4485;965;57439;20;278;1824;71729
2015-01-16 04:00:00;205;2362;1345;273;2719;4510;725;56948;20;291;1737;71135
2015-01-16 05:00:00;205;2499;1641;275;2563;4482;985;58042;20;292;1652;72656
2015-01-16 06:00:00;205;2971;1937;274;732;5000;2031;58393;21;291;1631;73486
2015-01-16 07:00:00;205;3676;2259;284;15;5860;4692;59292;21;288;1709;78301
2015-01-16 08:00:00;205;4492;2722;283;15;6136;5851;59707;53;288;1539;81291
2015-01-16 09:00:00;206;5123;2794;282;8;6185;5008;59770;219;289;1477;81361
2015-01-16 10:00:00;205;5422;2755;266;9;6133;4892;59794;506;289;1357;81628
2015-01-16 11:00:00;205;5480;2771;265;11;6108;4968;59805;742;290;1170;81815
2015-01-16 12:00:00;205;5485;2748;284;11;6061;4764;59810;802;293;1139;81602
2015-01-16 13:00:00;205;5367;2651;283;10;5964;4383;59807;797;293;1179;80939
2015-01-16 14:00:00;205;5363;2659;284;14;5772;3494;59743;659;290;1147;79630
2015-01-16 15:00:00;204;5389;2758;284;35;5790;3413;59576;408;289;1113;79259
2015-01-16 16:00:00;204;5428;2666;284;52;5983;4069;59695;165;291;1002;79839
2015-01-16 17:00:00;205;5496;2399;283;35;6147;5348;59827;43;292;1071;81146
2015-01-16 18:00:00;205;5477;2461;265;8;6358;5851;59871;27;291;1071;81885
2015-01-16 19:00:00;206;5475;2403;265;7;6365;4931;59900;21;290;1084;80947
2015-01-16 20:00:00;205;4797;2195;283;85;6134;3014;59813;20;283;1116;77945
2015-01-16 21:00:00;205;3667;2138;273;271;5885;1955;59614;20;270;1151;75449
2015-01-16 22:00:00;205;3092;2019;273;102;5650;3124;59291;20;286;1096;75158
2015-01-16 23:00:00;205;2679;2074;273;7;5743;4482;58573;20;292;1127;75475
2015-01-17 00:00:00;205;2381;1968;273;145;5499;2876;57517;20;291;1118;72293
2015-01-17 01:00:00;205;2376;1967;273;1362;5282;1672;57325;19;291;1122;71894
2015-01-17 02:00:00;205;2346;1694;273;1843;5090;1188;57242;19;290;1172;71362
2015-01-17 03:00:00;205;2339;1467;273;2419;5008;858;56837;19;291;1126;70842
2015-01-17 04:00:00;205;2346;1491;272;2770;4996;769;56882;19;291;994;71035
2015-01-17 05:00:00;205;2341;1570;272;2621;5005;1005;57428;20;289;908;71664
2015-01-17 06:00:00;205;2366;1610;273;2027;5060;1318;57561;20;275;857;71572
2015-01-17 07:00:00;205;2416;1749;273;199;5196;1691;57627;20;280;819;70475
2015-01-17 08:00:00;205;2419;2173;275;10;5672;3823;57404;81;286;799;73147
2015-01-17 09:00:00;205;2424;2259;274;7;6080;4856;57216;426;287;851;74885
2015-01-17 10:00:00;204;2401;2287;272;7;6167;4842;57045;1043;284;910;75462
2015-01-17 11:00:00;203;2403;2248;273;7;5862;3882;56991;1535;284;958;74646
2015-01-17 12:00:00;206;2373;2177;274;7;5824;3642;56980;1745;286;896;74410
2015-01-17 13:00:00;206;2375;2091;272;92;5537;2942;56885;1687;286;1028;73401
2015-01-17 14:00:00;206;2369;2086;272;913;5534;2009;56968;1420;291;1225;73293
2015-01-17 15:00:00;205;2368;2149;272;1839;5482;1820;56934;921;292;1207;73489
2015-01-17 16:00:00;205;2381;2182;272;1943;5432;2033;57020;350;292;1165;73275
2015-01-17 17:00:00;205;2384;2201;272;783;5663;3512;57162;55;291;1351;73879
2015-01-17 18:00:00;206;2394;2211;270;53;6146;5147;57185;29;284;1708;75633
2015-01-17 19:00:00;205;2405;2196;270;7;6121;4397;58329;21;283;2031;76265
2015-01-17 20:00:00;206;2400;1925;269;279;5731;2460;59095;21;284;2243;74913
2015-01-17 21:00:00;206;2408;1957;270;1409;5570;1514;59113;26;283;2277;75033
2015-01-17 22:00:00;206;2373;2002;271;811;5553;1894;59158;27;277;2254;74826
2015-01-17 23:00:00;205;2389;2112;271;40;5385;2532;59262;22;278;2250;74746
2015-01-18 00:00:00;205;2361;1885;273;754;5095;1232;59067;21;282;2198;73373
2015-01-18 01:00:00;205;2344;1480;273;2051;5030;1093;58848;19;287;2241;73871
2015-01-18 02:00:00;205;2359;1223;273;2416;4968;933;58597;19;287;2215;73495
2015-01-18 03:00:00;205;2375;930;272;2662;4970;603;57361;19;284;2243;71924
2015-01-18 04:00:00;205;2390;943;273;2661;4931;609;57111;19;286;2195;71623
2015-01-18 05:00:00;205;2369;937;273;2680;4840;665;57199;19;284;2109;71580
2015-01-18 06:00:00;205;2380;922;272;2605;4936;563;57197;20;284;2002;71386
2015-01-18 07:00:00;205;2367;953;273;2069;4986;767;57462;20;282;2052;71436
2015-01-18 08:00:00;204;2398;1263;274;1692;5118;1035;58273;92;280;2035;72664
2015-01-18 09:00:00;205;2429;1469;274;636;5386;1230;58918;463;280;1971;73261
2015-01-18 10:00:00;206;2425;1691;274;20;5459;1872;59530;1079;280;1803;74639
2015-01-18 11:00:00;205;2402;2027;274;18;5539;2311;59480;1519;281;1566;75622
2015-01-18 12:00:00;205;2395;2210;273;15;5589;3272;59545;1668;281;1401;76854
2015-01-18 13:00:00;206;2395;1928;274;31;5306;2213;59324;1550;280;1290;74797
2015-01-18 14:00:00;206;2371;1867;274;1050;5047;1162;59157;1225;280;1226;73865
2015-01-18 15:00:00;206;2367;1881;270;2332;5006;1010;58920;701;283;1234;74210
2015-01-18 16:00:00;205;2383;1989;271;2134;4976;1065;58991;256;280;1247;73797
2015-01-18 17:00:00;206;2530;2238;272;586;5163;1949;59385;50;280;1348;74007
2015-01-18 18:00:00;206;2615;2591;273;50;5607;4324;59632;29;279;1603;77209
2015-01-18 19:00:00;204;2617;2859;272;57;5947;5534;59731;27;276;1575;79099
2015-01-18 20:00:00;205;2606;2760;273;15;5769;4211;59670;23;272;1542;77346
2015-01-18 21:00:00;206;2634;2625;270;17;5535;2549;59621;22;269;1422;75170
2015-01-18 22:00:00;206;2623;2502;269;17;5627;2699;59430;22;268;1317;74980
2015-01-18 23:00:00;205;2589;2534;270;16;5641;2706;59460;21;264;1202;74908
2015-01-19 00:00:00;205;2425;2380;253;1143;5262;1722;59031;27;268;1115;73831
2015-01-19 01:00:00;206;2396;2385;252;1763;4944;1201;58340;21;275;1060;72843
2015-01-19 02:00:00;206;2431;2331;252;1624;4870;1194;58121;26;275;971;72301
2015-01-19 03:00:00;206;2606;1924;253;2183;4786;996;58457;20;275;905;72611
2015-01-19 04:00:00;205;2838;1878;251;2684;4742;794;58653;20;279;917;73261
2015-01-19 05:00:00;205;3355;2061;252;2565;4717;946;59302;20;280;955;74658
2015-01-19 06:00:00;206;4527;2697;254;822;5301;1853;60602;20;280;983;77545
2015-01-19 07:00:00;206;6188;3112;259;52;5869;3955;61288;20;279;951;82179
2015-01-19 08:00:00;205;6787;3159;257;7;6106;6255;61382;59;277;901;85395
2015-01-19 09:00:00;205;7081;3244;257;4;6264;5417;61441;257;274;829;85273
2015-01-19 10:00:00;205;7251;3271;258;7;6411;4755;61456;580;272;688;85154
2015-01-19 11:00:00;205;7166;3376;260;6;6379;5899;61490;820;275;570;86446
2015-01-19 12:00:00;205;6967;3490;260;1;6406;6103;61480;936;279;499;86626
2015-01-19 13:00:00;206;6966;3534;261;6;6201;5416;61460;955;279;457;85741
2015-01-19 14:00:00;205;7169;3465;259;2;5932;4947;61411;831;277;423;84921
2015-01-19 15:00:00;205;7068;3269;259;3;5727;4502;61442;505;278;421;83679
2015-01-19 16:00:00;206;7082;3386;260;3;5813;5071;61324;202;276;403;84026
2015-01-19 17:00:00;205;7341;3359;258;3;6334;4928;61092;50;277;401;84248
2015-01-19 18:00:00;205;7485;3459;258;3;6523;6407;60996;28;278;418;86060
2015-01-19 19:00:00;205;7451;3455;258;30;6550;6554;60999;25;280;453;86260
2015-01-19 20:00:00;205;7150;3250;259;109;6139;3584;61020;25;280;444;82465
2015-01-19 21:00:00;205;6290;3064;248;618;5800;2733;61033;20;281;438;80730
2015-01-19 22:00:00;205;5527;2998;248;618;5879;3275;60947;20;282;446;80445
2015-01-19 23:00:00;205;5367;3030;248;306;5762;3783;59705;15;285;439;79145
2015-01-20 00:00:00;205;3812;3221;267;558;5526;3593;59317;19;285;473;77276
2015-01-20 01:00:00;205;3124;3092;267;706;5297;3303;59076;20;286;510;75886
2015-01-20 02:00:00;205;3000;3136;267;1088;5202;2887;59285;19;286;556;75931
2015-01-20 03:00:00;205;2879;3026;268;2344;5075;2534;59191;20;286;616;76444
2015-01-20 04:00:00;205;2974;2976;267;2570;5119;2186;59146;20;284;641;76388
2015-01-20 05:00:00;203;3556;3090;268;1687;5209;2767;59338;21;284;651;77074
2015-01-20 06:00:00;205;5593;3120;268;173;5482;3888;59404;19;283;690;79125
2015-01-20 07:00:00;205;6799;3176;279;10;6082;5699;59438;21;282;728;82719
2015-01-20 08:00:00;204;7275;3338;278;21;6305;7248;59552;81;282;699;85283
2015-01-20 09:00:00;204;7536;3351;278;2;6543;7057;59567;384;280;677;85879
2015-01-20 10:00:00;204;7557;3280;277;1;6530;6918;59574;836;280;635;86092
2015-01-20 11:00:00;204;7508;3351;278;2;6587;7057;59556;1178;279;568;86568
2015-01-20 12:00:00;205;7507;3247;277;3;6510;6151;59640;1388;282;521;85731
2015-01-20 13:00:00;205;7477;3219;278;1;6370;5499;59756;1350;285;530;84970
2015-01-20 14:00:00;205;7539;3284;276;2;6181;5386;59767;1097;285;529;84551
2015-01-20 15:00:00;205;7546;3246;275;5;5898;5235;59790;699;283;551;83733
2015-01-20 16:00:00;205;7550;3200;276;6;6171;5089;59982;289;281;570;83619
2015-01-20 17:00:00;204;7434;2967;276;7;6306;5047;60665;57;281;589;83833
2015-01-20 18:00:00;205;7476;3169;275;7;6486;6854;60874;29;282;641;86298
2015-01-20 19:00:00;205;7502;3230;276;9;6454;7037;61320;24;283;703;87043
2015-01-20 20:00:00;205;7355;3002;277;46;6028;4462;61462;22;284;754;83897
2015-01-20 21:00:00;205;6564;2946;278;141;5566;2781;61462;21;281;850;81095
2015-01-20 22:00:00;205;6201;2928;278;196;5568;2617;61398;21;284;913;80609
2015-01-20 23:00:00;205;5859;2899;278;37;5552;2323;61443;20;284;1064;79964
2015-01-21 00:00:00;205;4549;2736;266;1078;5344;1551;60854;19;283;1143;78028
2015-01-21 01:00:00;204;4074;2760;266;1568;5127;1869;60829;21;284;1234;78236
2015-01-21 02:00:00;206;3910;2766;267;1852;5004;1563;60880;22;284;1286;78040
2015-01-21 03:00:00;205;3860;2722;266;2157;4896;1739;60471;24;283;1390;78013
2015-01-21 04:00:00;204;3892;2647;267;2612;4789;1539;60421;19;281;1442;78113
2015-01-21 05:00:00;205;4690;2967;267;2461;4836;1888;60863;20;283;1433;79913
2015-01-21 06:00:00;205;6311;3179;270;1279;4980;2630;61158;20;279;1488;81799
2015-01-21 07:00:00;205;7239;3259;279;4;5567;4329;61218;20;280;1528;83928
2015-01-21 08:00:00;205;7514;3206;278;11;6121;5649;61209;78;285;1431;85987
2015-01-21 09:00:00;206;7561;3219;278;8;6354;5786;61388;364;288;1266;86718
2015-01-21 10:00:00;206;7578;3089;278;1;6329;6643;61404;882;291;1059;87760
2015-01-21 11:00:00;205;7600;3275;279;6;6274;6471;60703;1281;290;903;87287
2015-01-21 12:00:00;205;7568;3273;276;7;6166;6416;60390;1415;290;813;86819
2015-01-21 13:00:00;204;7462;3189;276;7;6029;5657;60405;1273;291;722;85515
2015-01-21 14:00:00;205;7446;3219;276;9;5801;4418;60449;968;290;680;83761
2015-01-21 15:00:00;205;7491;3188;274;10;5822;3735;60450;597;290;724;82786
2015-01-21 16:00:00;206;7433;3219;275;10;5817;4287;60432;246;292;815;83032
2015-01-21 17:00:00;205;7563;3108;283;8;6009;4928;60402;55;293;920;83774
2015-01-21 18:00:00;205;7808;3100;275;8;6427;5949;60335;29;291;1038;85465
2015-01-21 19:00:00;205;7830;3319;277;8;6351;6021;60414;23;291;1055;85794
2015-01-21 20:00:00;205;7504;3261;276;9;6080;4115;60430;20;291;974;83165
2015-01-21 21:00:00;205;7403;3139;276;393;5440;2339;60392;20;294;944;80845
2015-01-21 22:00:00;205;7175;2877;276;542;5315;3063;60226;18;293;916;80906
2015-01-21 23:00:00;205;6112;2693;277;9;5427;2991;60102;19;289;956;79080
2015-01-22 00:00:00;205;4637;2715;267;318;5253;2543;59566;21;287;985;76797
2015-01-22 01:00:00;204;3875;2953;269;1231;5091;2512;59805;21;286;1019;77266
2015-01-22 02:00:00;205;3877;2943;270;1547;4995;2060;59888;20;286;997;77088
2015-01-22 03:00:00;205;3703;2581;271;2373;4893;1476;59557;19;286;981;76345
2015-01-22 04:00:00;205;3758;2319;271;2719;4795;1396;59388;20;288;954;76113
2015-01-22 05:00:00;205;4408;2741;270;2434;4687;1649;59656;22;285;918;77275
2015-01-22 06:00:00;205;5672;3152;272;1125;5072;3089;60231;21;284;858;79981
2015-01-22 07:00:00;205;7228;3245;283;4;5664;5033;60343;22;284;837;83148
2015-01-22 08:00:00;202;7599;3387;283;5;6062;6505;60390;88;283;799;85603
2015-01-22 09:00:00;204;7605;3389;283;7;6272;6404;60426;415;279;766;86050
2015-01-22 10:00:00;204;7555;3357;282;5;6342;6436;60436;937;282;688;86524
2015-01-22 11:00:00;204;7542;3389;283;7;6216;5754;60420;1335;282;567;85999
2015-01-22 12:00:00;205;7512;3400;280;7;6133;5616;60365;1520;283;534;85855
2015-01-22 13:00:00;205;7506;3320;280;10;6016;4899;60334;1551;283;578;84982
2015-01-22 14:00:00;203;7484;3280;282;15;5772;4454;60322;1338;284;692;84126
2015-01-22 15:00:00;203;7447;3312;281;15;5680;3678;60348;921;284;854;83023
2015-01-22 16:00:00;201;7538;3308;282;14;5785;4154;60396;385;284;993;83340
2015-01-22 17:00:00;204;7568;3266;283;7;6120;6339;60421;73;284;1106;85671
2015-01-22 18:00:00;205;7525;3082;282;7;6346;7116;60320;28;282;1213;86406
2015-01-22 19:00:00;205;7592;3139;282;7;6490;7113;60442;24;281;1296;86871
2015-01-22 20:00:00;205;7452;2974;282;8;6150;4920;60446;27;282;1364;84110
2015-01-22 21:00:00;205;7445;2867;282;288;5496;3307;60452;21;282;1398;82043
2015-01-22 22:00:00;205;7428;2837;281;239;5500;3094;60401;20;283;1444;81732
2015-01-22 23:00:00;205;6941;3021;282;9;5389;3131;60424;21;285;1426;81134
2015-01-23 00:00:00;205;5146;2864;272;261;5185;2588;59665;20;285;1380;77871
2015-01-23 01:00:00;205;4671;3070;272;1083;5047;2609;59796;20;284;1305;78362
2015-01-23 02:00:00;205;4619;2986;272;1448;4948;2143;59698;19;286;1191;77815
2015-01-23 03:00:00;205;4445;2950;272;2358;4848;1564;59002;22;287;1138;77091
2015-01-23 04:00:00;205;4570;2991;272;2691;4846;1355;59242;20;287;1055;77534
2015-01-23 05:00:00;205;4989;3027;272;2473;4736;1771;59658;21;286;1025;78463
2015-01-23 06:00:00;205;6399;3074;274;319;4912;3005;59938;20;284;1003;79433
2015-01-23 07:00:00;205;7462;3334;285;2;5778;6343;60521;22;283;968;85203
2015-01-23 08:00:00;204;7758;3293;283;1;6208;7354;60572;96;282;922;86973
2015-01-23 09:00:00;203;7737;3349;284;1;6330;7377;60605;455;280;833;87454
2015-01-23 10:00:00;204;7659;3361;283;1;6373;7269;60612;1035;282;774;87853
2015-01-23 11:00:00;204;7666;3411;283;1;6295;6588;60661;1529;287;718;87643
2015-01-23 12:00:00;204;7598;3350;283;1;6248;5794;60713;1785;289;718;86983
2015-01-23 13:00:00;205;7575;3313;281;2;6018;4829;60804;1746;291;711;85775
2015-01-23 14:00:00;205;7410;3247;279;3;5651;3900;60746;1497;291;730;83959
2015-01-23 15:00:00;205;7391;3208;278;6;5609;3111;60691;1027;287;739;82552
2015-01-23 16:00:00;205;7446;3205;278;7;5651;3838;60931;433;286;755;83035
2015-01-23 17:00:00;205;7676;3203;278;3;6023;4916;61091;75;283;789;84542
2015-01-23 18:00:00;205;7620;3044;277;1;6409;6762;61117;28;279;853;86595
2015-01-23 19:00:00;205;7721;2983;278;1;6363;5941;60888;25;278;966;85649
2015-01-23 20:00:00;205;7626;3108;286;4;5945;3904;60309;26;282;1071;82766
2015-01-23 21:00:00;205;7383;3030;287;520;5415;2698;60136;20;283;1209;81186
2015-01-23 22:00:00;205;7403;2902;287;364;5478;2800;59966;17;284;1337;81043
2015-01-23 23:00:00;205;7328;2929;287;290;5513;2739;59951;23;288;1521;81074
2015-01-24 00:00:00;205;5490;2982;258;521;5404;2444;59932;26;287;1750;79299
2015-01-24 01:00:00;205;3739;2977;258;329;5005;2401;59854;20;287;1923;76998
2015-01-24 02:00:00;205;3303;2948;258;1020;4751;1548;59619;19;289;2081;76041
2015-01-24 03:00:00;205;3105;2859;259;2092;4679;870;59258;21;288;2274;75910
2015-01-24 04:00:00;205;3070;2804;259;2606;4651;891;59146;20;287;2484;76423
2015-01-24 05:00:00;205;3075;2819;259;2682;4666;1164;59502;22;287;2707;77388
2015-01-24 06:00:00;204;3427;2837;260;2375;4649;1469;59532;28;287;2856;77924
2015-01-24 07:00:00;205;4315;2921;260;1572;4723;1856;59541;21;283;2982;78679
2015-01-24 08:00:00;204;5015;3139;270;753;5137;2663;59901;107;285;2966;80440
2015-01-24 09:00:00;205;5147;3167;270;23;5634;3718;59902;514;284;2902;81766
2015-01-24 10:00:00;205;5143;3166;269;1;5640;3676;59882;1078;284;2754;82098
2015-01-24 11:00:00;205;5121;3059;269;3;5614;3946;59842;1387;283;2913;82642
2015-01-24 12:00:00;205;5108;2929;268;6;5464;3694;59857;1434;283;3335;82583
2015-01-24 13:00:00;205;5065;2722;266;636;5302;2184;59835;1303;284;3613;81415
2015-01-24 14:00:00;205;4917;2813;265;1759;5124;1786;59658;1128;284;3631;81570
2015-01-24 15:00:00;205;4731;2784;266;2371;5076;1504;59641;836;284;3498;81196
2015-01-24 16:00:00;205;4874;2760;265;2615;5013;1911;59367;371;286;3222;80889
2015-01-24 17:00:00;205;5009;2997;265;728;5212;2600;59533;68;285;2825;79727
2015-01-24 18:00:00;205;5127;3066;263;2;6030;4484;59895;28;283;2679;82062
2015-01-24 19:00:00;205;5172;3101;264;1;5958;4646;60128;23;280;2623;82401
2015-01-24 20:00:00;205;5162;3032;265;6;5469;3347;60125;21;278;2532;80442
2015-01-24 21:00:00;206;5180;2904;267;600;5052;2052;59924;20;265;2415;78885
2015-01-24 22:00:00;205;5182;2879;267;332;5036;3217;59960;20;261;2281;79640
2015-01-24 23:00:00;205;4830;2938;269;55;4953;3477;60063;26;257;2087;79160
2015-01-25 00:00:00;205;3817;2893;279;287;4661;2309;59853;19;263;1903;76489
2015-01-25 01:00:00;205;3136;2842;280;1263;4675;1743;59641;19;271;1776;75851
2015-01-25 02:00:00;205;2901;2900;280;1930;4584;1512;59484;20;273;1618;75707
2015-01-25 03:00:00;205;2790;2456;280;2591;4357;1140;59483;21;274;1474;75071
2015-01-25 04:00:00;205;2611;2044;281;2710;4250;751;59764;27;273;1439;74355
2015-01-25 05:00:00;205;2638;2507;281;2707;4275;735;59859;20;273;1400;74900
2015-01-25 06:00:00;205;2634;2677;281;2693;4266;866;59663;19;266;1369;74939
2015-01-25 07:00:00;205;2618;2866;279;2511;4171;1143;59540;19;271;1255;74878
2015-01-25 08:00:00;205;2687;2846;280;2058;4239;1512;59581;119;274;1125;74926
2015-01-25 09:00:00;205;2748;2959;291;1069;4501;1804;59939;600;272;1059;75447
2015-01-25 10:00:00;205;2700;3028;291;559;4684;2306;60154;1332;273;1039;76571
